image_name,label
crm-bottom-10-crop-aug-image-17.jpg,75.76
crm-bottom-10-crop-aug-image-18.jpg,78.12
crm-bottom-10-crop-aug-image-19.jpg,77.97
crm-bottom-10-crop-aug-image-20.jpg,78.35
crm-bottom-10-crop-aug-image-21.jpg,78.51
crm-bottom-10-crop-aug-image-22.jpg,77.18
crm-bottom-10-crop-aug-image-23.jpg,78.06
crm-bottom-10-crop-aug-image-24.jpg,78.9
crm-bottom-10-crop-aug-image-25.jpg,80.69
crm-bottom-10-crop-aug-image-26.jpg,78.32
crm-bottom-10-crop-aug-image-27.jpg,77.12
crm-bottom-10-crop-aug-image-28.jpg,77.99
crm-bottom-10-crop-aug-image-29.jpg,77.78
crm-bottom-10-crop-aug-image-30.jpg,77.82
crm-bottom-10-crop-aug-image-31.jpg,76.69
crm-bottom-10-crop-aug-image-32.jpg,76.84
crm-bottom-10-crop-aug-image-33.jpg,78.28
crm-bottom-10-crop-aug-image-34.jpg,76.75
crm-bottom-10-crop-aug-image-35.jpg,77.77
crm-bottom-10-crop-aug-image-36.jpg,78.03
crm-bottom-10-crop-aug-image-37.jpg,77.64
crm-bottom-10-crop-aug-image-38.jpg,77.33
crm-bottom-10-crop-aug-image-39.jpg,78.05
crm-bottom-10-crop-aug-image-40.jpg,77.02
crm-bottom-10-crop-aug-image-41.jpg,78.47
crm-bottom-10-crop-aug-image-42.jpg,77.71
crm-bottom-10-crop-aug-image-43.jpg,77.24
crm-bottom-10-crop-aug-image-44.jpg,77.6
crm-bottom-10-crop-aug-image-45.jpg,77.79
crm-bottom-10-crop-aug-image-46.jpg,76.74
crm-bottom-10-crop-aug-image-47.jpg,78.49
crm-bottom-10-crop-aug-image-48.jpg,76.97
crm-bottom-10-crop-aug-image-49.jpg,77.09
crm-bottom-10-crop-aug-image-50.jpg,79.72
crm-bottom-10-crop-aug-image-51.jpg,76.07
crm-bottom-10-crop-aug-image-52.jpg,76.6
crm-bottom-10-crop-aug-image-53.jpg,79.26
crm-bottom-10-crop-aug-image-54.jpg,78.68
crm-bottom-10-crop-aug-image-55.jpg,77.45
crm-bottom-10-crop-aug-image-56.jpg,78.2
crm-bottom-10-crop-aug-image-57.jpg,77.7
crm-bottom-10-crop-aug-image-58.jpg,80.02
crm-bottom-10-crop-aug-image-59.jpg,78.19
crm-bottom-10-crop-aug-image-60.jpg,80.39
crm-bottom-10-crop-aug-image-61.jpg,77.54
crm-bottom-10-crop-aug-image-62.jpg,79.28
crm-bottom-10-crop-aug-image-63.jpg,78.0
crm-bottom-15-crop-aug-image-1.jpg,93.74
crm-bottom-15-crop-aug-image-2.jpg,94.63
crm-bottom-15-crop-aug-image-3.jpg,92.98
crm-bottom-15-crop-aug-image-4.jpg,93.72
crm-bottom-15-crop-aug-image-5.jpg,93.76
crm-bottom-15-crop-aug-image-6.jpg,93.55
crm-bottom-15-crop-aug-image-7.jpg,93.78
crm-bottom-15-crop-aug-image-8.jpg,93.96
crm-bottom-15-crop-aug-image-9.jpg,94.08
crm-bottom-15-crop-aug-image-10.jpg,94.26
crm-bottom-15-crop-aug-image-11.jpg,94.26
crm-bottom-15-crop-aug-image-12.jpg,93.32
crm-bottom-15-crop-aug-image-13.jpg,94.04
crm-bottom-15-crop-aug-image-14.jpg,93.01
crm-bottom-15-crop-aug-image-15.jpg,93.57
crm-bottom-15-crop-aug-image-16.jpg,93.5
crm-bottom-15-crop-aug-image-17.jpg,93.4
crm-bottom-15-crop-aug-image-18.jpg,94.02
crm-bottom-15-crop-aug-image-19.jpg,93.87
crm-bottom-15-crop-aug-image-20.jpg,93.1
crm-bottom-15-crop-aug-image-21.jpg,92.8
crm-bottom-15-crop-aug-image-22.jpg,93.13
crm-bottom-15-crop-aug-image-23.jpg,94.17
crm-bottom-15-crop-aug-image-24.jpg,93.36
crm-bottom-15-crop-aug-image-25.jpg,94.21
crm-bottom-15-crop-aug-image-26.jpg,93.33
crm-bottom-15-crop-aug-image-27.jpg,92.67
crm-bottom-15-crop-aug-image-28.jpg,93.04
crm-bottom-15-crop-aug-image-29.jpg,93.08
crm-bottom-15-crop-aug-image-30.jpg,93.83
crm-bottom-15-crop-aug-image-31.jpg,93.49
crm-bottom-15-crop-aug-image-32.jpg,93.39
crm-bottom-15-crop-aug-image-33.jpg,94.57
crm-bottom-15-crop-aug-image-34.jpg,94.09
crm-bottom-15-crop-aug-image-35.jpg,93.94
crm-bottom-15-crop-aug-image-36.jpg,92.88
crm-bottom-15-crop-aug-image-37.jpg,94.08
crm-bottom-15-crop-aug-image-38.jpg,93.0
crm-bottom-15-crop-aug-image-39.jpg,93.8
crm-bottom-15-crop-aug-image-40.jpg,93.95
crm-bottom-15-crop-aug-image-41.jpg,93.64
crm-bottom-15-crop-aug-image-42.jpg,93.29
crm-bottom-15-crop-aug-image-43.jpg,93.65
crm-bottom-15-crop-aug-image-44.jpg,94.17
crm-bottom-15-crop-aug-image-45.jpg,93.41
crm-bottom-15-crop-aug-image-46.jpg,93.23
crm-bottom-15-crop-aug-image-47.jpg,93.6
crm-bottom-15-crop-aug-image-48.jpg,92.85
crm-bottom-15-crop-aug-image-49.jpg,93.52
crm-bottom-15-crop-aug-image-50.jpg,93.33
crm-bottom-15-crop-aug-image-51.jpg,93.74
crm-bottom-15-crop-aug-image-52.jpg,93.1
crm-bottom-15-crop-aug-image-53.jpg,93.89
crm-bottom-15-crop-aug-image-54.jpg,93.46
crm-bottom-15-crop-aug-image-55.jpg,93.2
crm-bottom-15-crop-aug-image-56.jpg,93.39
crm-bottom-15-crop-aug-image-57.jpg,93.9
crm-bottom-15-crop-aug-image-58.jpg,93.92
crm-bottom-15-crop-aug-image-59.jpg,93.73
crm-bottom-15-crop-aug-image-60.jpg,93.67
crm-bottom-15-crop-aug-image-61.jpg,93.25
crm-bottom-15-crop-aug-image-62.jpg,93.52
crm-bottom-15-crop-aug-image-63.jpg,92.61
crm-bottom-15-crop-aug-image-1.jpg,93.96
crm-bottom-15-crop-aug-image-2.jpg,93.1
crm-bottom-15-crop-aug-image-3.jpg,93.02
crm-bottom-15-crop-aug-image-4.jpg,93.07
crm-bottom-15-crop-aug-image-5.jpg,93.62
crm-bottom-15-crop-aug-image-6.jpg,94.08
crm-bottom-15-crop-aug-image-7.jpg,92.85
crm-bottom-15-crop-aug-image-8.jpg,92.78
crm-bottom-15-crop-aug-image-9.jpg,94.2
crm-bottom-15-crop-aug-image-10.jpg,93.51
crm-bottom-15-crop-aug-image-11.jpg,93.36
crm-bottom-15-crop-aug-image-12.jpg,93.65
crm-bottom-15-crop-aug-image-13.jpg,92.96
crm-bottom-15-crop-aug-image-14.jpg,93.57
crm-bottom-15-crop-aug-image-15.jpg,93.96
crm-bottom-15-crop-aug-image-16.jpg,93.36
crm-bottom-15-crop-aug-image-17.jpg,93.72
crm-bottom-15-crop-aug-image-18.jpg,93.76
crm-bottom-15-crop-aug-image-19.jpg,93.53
crm-bottom-15-crop-aug-image-20.jpg,93.36
crm-bottom-15-crop-aug-image-21.jpg,94.15
crm-bottom-15-crop-aug-image-22.jpg,93.35
crm-bottom-15-crop-aug-image-23.jpg,93.45
crm-bottom-15-crop-aug-image-24.jpg,93.23
crm-bottom-15-crop-aug-image-25.jpg,92.86
crm-bottom-15-crop-aug-image-26.jpg,93.79
crm-bottom-15-crop-aug-image-27.jpg,93.42
crm-bottom-15-crop-aug-image-28.jpg,92.77
crm-bottom-15-crop-aug-image-29.jpg,94.05
crm-bottom-15-crop-aug-image-30.jpg,93.57
crm-bottom-15-crop-aug-image-31.jpg,94.21
crm-bottom-15-crop-aug-image-32.jpg,93.68
crm-bottom-15-crop-aug-image-33.jpg,93.75
crm-bottom-15-crop-aug-image-34.jpg,92.75
crm-bottom-15-crop-aug-image-35.jpg,93.61
crm-bottom-15-crop-aug-image-36.jpg,92.87
crm-bottom-15-crop-aug-image-37.jpg,93.27
crm-bottom-15-crop-aug-image-38.jpg,93.33
crm-bottom-15-crop-aug-image-39.jpg,93.85
crm-bottom-15-crop-aug-image-40.jpg,93.8
crm-bottom-15-crop-aug-image-41.jpg,94.22
crm-bottom-15-crop-aug-image-42.jpg,93.65
crm-bottom-15-crop-aug-image-43.jpg,94.39
crm-bottom-15-crop-aug-image-44.jpg,93.11
crm-bottom-15-crop-aug-image-45.jpg,93.5
crm-bottom-15-crop-aug-image-46.jpg,92.96
crm-bottom-15-crop-aug-image-47.jpg,94.19
crm-bottom-15-crop-aug-image-48.jpg,93.9
crm-bottom-15-crop-aug-image-49.jpg,93.39
crm-bottom-15-crop-aug-image-50.jpg,93.55
crm-bottom-15-crop-aug-image-51.jpg,92.68
crm-bottom-15-crop-aug-image-52.jpg,93.92
crm-bottom-15-crop-aug-image-53.jpg,92.67
crm-bottom-15-crop-aug-image-54.jpg,93.81
crm-bottom-15-crop-aug-image-55.jpg,93.29
crm-bottom-15-crop-aug-image-56.jpg,93.27
crm-bottom-15-crop-aug-image-57.jpg,94.16
crm-bottom-15-crop-aug-image-58.jpg,94.29
crm-bottom-15-crop-aug-image-59.jpg,93.25
crm-bottom-15-crop-aug-image-60.jpg,93.24
crm-bottom-15-crop-aug-image-61.jpg,93.47
crm-bottom-15-crop-aug-image-62.jpg,93.13
crm-bottom-15-crop-aug-image-63.jpg,93.57
crm-bottom-15-crop-aug-image-1.jpg,94.16
crm-bottom-15-crop-aug-image-2.jpg,92.95
crm-bottom-15-crop-aug-image-3.jpg,93.69
crm-bottom-15-crop-aug-image-4.jpg,93.6
crm-bottom-15-crop-aug-image-5.jpg,93.85
crm-bottom-15-crop-aug-image-6.jpg,94.34
crm-bottom-15-crop-aug-image-7.jpg,93.85
crm-bottom-15-crop-aug-image-8.jpg,92.29
crm-bottom-15-crop-aug-image-9.jpg,93.27
crm-bottom-15-crop-aug-image-10.jpg,93.35
crm-bottom-15-crop-aug-image-11.jpg,93.79
crm-bottom-15-crop-aug-image-12.jpg,93.92
crm-bottom-15-crop-aug-image-13.jpg,93.93
crm-bottom-15-crop-aug-image-14.jpg,93.87
crm-bottom-15-crop-aug-image-15.jpg,94.23
crm-bottom-15-crop-aug-image-16.jpg,93.05
crm-bottom-15-crop-aug-image-17.jpg,93.45
crm-bottom-15-crop-aug-image-18.jpg,93.84
crm-bottom-15-crop-aug-image-19.jpg,93.91
crm-bottom-15-crop-aug-image-20.jpg,93.89
crm-bottom-15-crop-aug-image-21.jpg,92.92
crm-bottom-15-crop-aug-image-22.jpg,93.29
crm-bottom-15-crop-aug-image-23.jpg,94.14
crm-bottom-15-crop-aug-image-24.jpg,92.94
crm-bottom-15-crop-aug-image-25.jpg,93.6
crm-bottom-15-crop-aug-image-26.jpg,93.79
crm-bottom-15-crop-aug-image-27.jpg,93.06
crm-bottom-15-crop-aug-image-28.jpg,93.02
crm-bottom-15-crop-aug-image-29.jpg,94.07
crm-bottom-15-crop-aug-image-30.jpg,94.48
crm-bottom-15-crop-aug-image-31.jpg,94.36
crm-bottom-15-crop-aug-image-32.jpg,93.26
crm-bottom-15-crop-aug-image-33.jpg,93.29
crm-bottom-15-crop-aug-image-34.jpg,93.38
crm-bottom-15-crop-aug-image-35.jpg,93.15
crm-bottom-15-crop-aug-image-36.jpg,93.87
crm-bottom-15-crop-aug-image-37.jpg,93.45
crm-bottom-15-crop-aug-image-38.jpg,93.51
crm-bottom-15-crop-aug-image-39.jpg,93.42
crm-bottom-15-crop-aug-image-40.jpg,94.3
crm-bottom-15-crop-aug-image-41.jpg,93.74
crm-bottom-15-crop-aug-image-42.jpg,94.04
crm-bottom-15-crop-aug-image-43.jpg,94.06
crm-bottom-15-crop-aug-image-44.jpg,93.61
crm-bottom-15-crop-aug-image-45.jpg,93.39
crm-bottom-15-crop-aug-image-46.jpg,93.75
crm-bottom-15-crop-aug-image-47.jpg,92.85
crm-bottom-15-crop-aug-image-48.jpg,93.51
crm-bottom-15-crop-aug-image-49.jpg,93.43
crm-bottom-15-crop-aug-image-50.jpg,93.63
crm-bottom-15-crop-aug-image-51.jpg,93.45
crm-bottom-15-crop-aug-image-52.jpg,92.95
crm-bottom-15-crop-aug-image-53.jpg,92.65
crm-bottom-15-crop-aug-image-54.jpg,93.84
crm-bottom-15-crop-aug-image-55.jpg,92.76
crm-bottom-15-crop-aug-image-56.jpg,93.63
crm-bottom-15-crop-aug-image-57.jpg,93.23
crm-bottom-15-crop-aug-image-58.jpg,93.28
crm-bottom-15-crop-aug-image-59.jpg,92.72
crm-bottom-15-crop-aug-image-60.jpg,93.77
crm-bottom-15-crop-aug-image-61.jpg,93.62
crm-bottom-15-crop-aug-image-62.jpg,93.23
crm-bottom-15-crop-aug-image-63.jpg,93.38
crm-bottom-15-crop-aug-image-1.jpg,94.34
crm-bottom-15-crop-aug-image-2.jpg,94.55
crm-bottom-15-crop-aug-image-3.jpg,93.29
crm-bottom-15-crop-aug-image-4.jpg,93.5
crm-bottom-15-crop-aug-image-5.jpg,93.72
crm-bottom-15-crop-aug-image-6.jpg,93.7
crm-bottom-15-crop-aug-image-7.jpg,93.98
crm-bottom-15-crop-aug-image-8.jpg,94.02
crm-bottom-15-crop-aug-image-9.jpg,93.8
crm-bottom-15-crop-aug-image-10.jpg,94.23
crm-bottom-15-crop-aug-image-11.jpg,93.83
crm-bottom-15-crop-aug-image-12.jpg,93.35
crm-bottom-15-crop-aug-image-13.jpg,93.03
crm-bottom-15-crop-aug-image-14.jpg,93.09
crm-bottom-15-crop-aug-image-15.jpg,92.16
crm-bottom-15-crop-aug-image-16.jpg,92.73
crm-bottom-15-crop-aug-image-17.jpg,93.89
crm-bottom-15-crop-aug-image-18.jpg,93.83
crm-bottom-15-crop-aug-image-19.jpg,93.64
crm-bottom-15-crop-aug-image-20.jpg,94.57
crm-bottom-15-crop-aug-image-21.jpg,93.08
crm-bottom-15-crop-aug-image-22.jpg,93.17
crm-bottom-15-crop-aug-image-23.jpg,93.87
crm-bottom-15-crop-aug-image-24.jpg,93.56
crm-bottom-15-crop-aug-image-25.jpg,93.95
crm-bottom-15-crop-aug-image-26.jpg,93.58
crm-bottom-15-crop-aug-image-27.jpg,93.83
crm-bottom-15-crop-aug-image-28.jpg,93.13
crm-bottom-15-crop-aug-image-29.jpg,93.54
crm-bottom-15-crop-aug-image-30.jpg,94.17
crm-bottom-15-crop-aug-image-31.jpg,93.62
crm-bottom-15-crop-aug-image-32.jpg,94.05
crm-bottom-15-crop-aug-image-33.jpg,93.39
crm-bottom-15-crop-aug-image-34.jpg,93.45
crm-bottom-15-crop-aug-image-35.jpg,94.25
crm-bottom-15-crop-aug-image-36.jpg,93.5
crm-bottom-15-crop-aug-image-37.jpg,93.35
crm-bottom-15-crop-aug-image-38.jpg,93.74
crm-bottom-15-crop-aug-image-39.jpg,93.47
crm-bottom-15-crop-aug-image-40.jpg,94.09
crm-bottom-15-crop-aug-image-41.jpg,93.39
crm-bottom-15-crop-aug-image-42.jpg,93.08
crm-bottom-15-crop-aug-image-43.jpg,94.03
crm-bottom-15-crop-aug-image-44.jpg,93.29
crm-bottom-15-crop-aug-image-45.jpg,93.39
crm-bottom-15-crop-aug-image-46.jpg,92.78
crm-bottom-15-crop-aug-image-47.jpg,93.83
crm-bottom-15-crop-aug-image-48.jpg,92.88
crm-bottom-15-crop-aug-image-49.jpg,92.68
crm-bottom-15-crop-aug-image-50.jpg,93.53
crm-bottom-15-crop-aug-image-51.jpg,93.77
crm-bottom-15-crop-aug-image-52.jpg,93.74
crm-bottom-15-crop-aug-image-53.jpg,93.28
crm-bottom-15-crop-aug-image-54.jpg,93.76
crm-bottom-15-crop-aug-image-55.jpg,93.41
crm-bottom-15-crop-aug-image-56.jpg,92.78
crm-bottom-15-crop-aug-image-57.jpg,93.52
crm-bottom-15-crop-aug-image-58.jpg,93.37
crm-bottom-15-crop-aug-image-59.jpg,93.9
crm-bottom-15-crop-aug-image-60.jpg,94.03
crm-bottom-15-crop-aug-image-61.jpg,94.15
crm-bottom-15-crop-aug-image-62.jpg,94.04
crm-bottom-15-crop-aug-image-63.jpg,92.88
crm-bottom-20-crop-aug-image-1.jpg,93.4
crm-bottom-20-crop-aug-image-2.jpg,93.72
crm-bottom-20-crop-aug-image-3.jpg,94.05
crm-bottom-20-crop-aug-image-4.jpg,93.82
crm-bottom-20-crop-aug-image-5.jpg,93.53
crm-bottom-20-crop-aug-image-6.jpg,93.53
crm-bottom-20-crop-aug-image-7.jpg,93.74
crm-bottom-20-crop-aug-image-8.jpg,93.92
crm-bottom-20-crop-aug-image-9.jpg,93.6
crm-bottom-20-crop-aug-image-10.jpg,93.69
crm-bottom-20-crop-aug-image-11.jpg,93.68
crm-bottom-20-crop-aug-image-12.jpg,93.4
crm-bottom-20-crop-aug-image-13.jpg,93.68
crm-bottom-20-crop-aug-image-14.jpg,93.69
crm-bottom-20-crop-aug-image-15.jpg,93.93
crm-bottom-20-crop-aug-image-16.jpg,93.43
crm-bottom-20-crop-aug-image-17.jpg,93.7
crm-bottom-20-crop-aug-image-18.jpg,93.7
crm-bottom-20-crop-aug-image-19.jpg,93.77
crm-bottom-20-crop-aug-image-20.jpg,93.89
crm-bottom-20-crop-aug-image-21.jpg,93.71
crm-bottom-20-crop-aug-image-22.jpg,93.65
crm-bottom-20-crop-aug-image-23.jpg,93.53
crm-bottom-20-crop-aug-image-24.jpg,93.71
crm-bottom-20-crop-aug-image-25.jpg,93.9
crm-bottom-20-crop-aug-image-26.jpg,93.76
crm-bottom-20-crop-aug-image-27.jpg,93.67
crm-bottom-20-crop-aug-image-28.jpg,93.66
crm-bottom-20-crop-aug-image-29.jpg,93.86
crm-bottom-20-crop-aug-image-30.jpg,93.73
crm-bottom-20-crop-aug-image-31.jpg,93.83
crm-bottom-20-crop-aug-image-32.jpg,93.52
crm-bottom-20-crop-aug-image-33.jpg,93.76
crm-bottom-20-crop-aug-image-34.jpg,93.67
crm-bottom-20-crop-aug-image-35.jpg,93.65
crm-bottom-20-crop-aug-image-36.jpg,93.66
crm-bottom-20-crop-aug-image-37.jpg,93.72
crm-bottom-20-crop-aug-image-38.jpg,93.86
crm-bottom-20-crop-aug-image-39.jpg,93.66
crm-bottom-20-crop-aug-image-40.jpg,93.82
crm-bottom-20-crop-aug-image-41.jpg,93.91
crm-bottom-20-crop-aug-image-42.jpg,93.9
crm-bottom-20-crop-aug-image-43.jpg,93.91
crm-bottom-20-crop-aug-image-44.jpg,93.98
crm-bottom-20-crop-aug-image-45.jpg,93.79
crm-bottom-20-crop-aug-image-46.jpg,93.79
crm-bottom-20-crop-aug-image-47.jpg,93.94
crm-bottom-20-crop-aug-image-48.jpg,93.68
crm-bottom-20-crop-aug-image-49.jpg,93.72
crm-bottom-20-crop-aug-image-50.jpg,93.94
crm-bottom-20-crop-aug-image-51.jpg,93.83
crm-bottom-20-crop-aug-image-52.jpg,93.76
crm-bottom-20-crop-aug-image-53.jpg,93.98
crm-bottom-20-crop-aug-image-54.jpg,93.69
crm-bottom-20-crop-aug-image-55.jpg,93.88
crm-bottom-20-crop-aug-image-56.jpg,93.83
crm-bottom-20-crop-aug-image-57.jpg,93.85
crm-bottom-20-crop-aug-image-58.jpg,93.77
crm-bottom-20-crop-aug-image-59.jpg,93.73
crm-bottom-20-crop-aug-image-60.jpg,93.76
crm-bottom-20-crop-aug-image-61.jpg,94.02
crm-bottom-20-crop-aug-image-62.jpg,93.92
crm-bottom-20-crop-aug-image-63.jpg,93.48
crm-bottom-20-crop-aug-image-1.jpg,93.87
crm-bottom-20-crop-aug-image-2.jpg,93.65
crm-bottom-20-crop-aug-image-3.jpg,93.6
crm-bottom-20-crop-aug-image-4.jpg,93.53
crm-bottom-20-crop-aug-image-5.jpg,93.49
crm-bottom-20-crop-aug-image-6.jpg,93.85
crm-bottom-20-crop-aug-image-7.jpg,94.0
crm-bottom-20-crop-aug-image-8.jpg,93.95
crm-bottom-20-crop-aug-image-9.jpg,93.66
crm-bottom-20-crop-aug-image-10.jpg,93.74
crm-bottom-20-crop-aug-image-11.jpg,93.71
crm-bottom-20-crop-aug-image-12.jpg,93.79
crm-bottom-20-crop-aug-image-13.jpg,93.66
crm-bottom-20-crop-aug-image-14.jpg,93.8
crm-bottom-20-crop-aug-image-15.jpg,93.88
crm-bottom-20-crop-aug-image-16.jpg,93.95
crm-bottom-20-crop-aug-image-17.jpg,93.8
crm-bottom-20-crop-aug-image-18.jpg,93.74
crm-bottom-20-crop-aug-image-19.jpg,93.77
crm-bottom-20-crop-aug-image-20.jpg,93.67
crm-bottom-20-crop-aug-image-21.jpg,93.73
crm-bottom-20-crop-aug-image-22.jpg,93.77
crm-bottom-20-crop-aug-image-23.jpg,93.53
crm-bottom-20-crop-aug-image-24.jpg,93.76
crm-bottom-20-crop-aug-image-25.jpg,93.7
crm-bottom-20-crop-aug-image-26.jpg,93.94
crm-bottom-20-crop-aug-image-27.jpg,93.67
crm-bottom-20-crop-aug-image-28.jpg,93.75
crm-bottom-20-crop-aug-image-29.jpg,93.63
crm-bottom-20-crop-aug-image-30.jpg,93.81
crm-bottom-20-crop-aug-image-31.jpg,93.56
crm-bottom-20-crop-aug-image-32.jpg,93.89
crm-bottom-20-crop-aug-image-33.jpg,93.95
crm-bottom-20-crop-aug-image-34.jpg,93.77
crm-bottom-20-crop-aug-image-35.jpg,93.72
crm-bottom-20-crop-aug-image-36.jpg,93.7
crm-bottom-20-crop-aug-image-37.jpg,93.97
crm-bottom-20-crop-aug-image-38.jpg,93.74
crm-bottom-20-crop-aug-image-39.jpg,93.48
crm-bottom-20-crop-aug-image-40.jpg,93.76
crm-bottom-20-crop-aug-image-41.jpg,93.77
crm-bottom-20-crop-aug-image-42.jpg,93.79
crm-bottom-20-crop-aug-image-43.jpg,93.7
crm-bottom-20-crop-aug-image-44.jpg,94.1
crm-bottom-20-crop-aug-image-45.jpg,93.9
crm-bottom-20-crop-aug-image-46.jpg,93.76
crm-bottom-20-crop-aug-image-47.jpg,94.19
crm-bottom-20-crop-aug-image-48.jpg,93.77
crm-bottom-20-crop-aug-image-49.jpg,93.75
crm-bottom-20-crop-aug-image-50.jpg,93.75
crm-bottom-20-crop-aug-image-51.jpg,93.62
crm-bottom-20-crop-aug-image-52.jpg,93.61
crm-bottom-20-crop-aug-image-53.jpg,93.82
crm-bottom-20-crop-aug-image-54.jpg,93.46
crm-bottom-20-crop-aug-image-55.jpg,93.69
crm-bottom-20-crop-aug-image-56.jpg,93.81
crm-bottom-20-crop-aug-image-57.jpg,93.72
crm-bottom-20-crop-aug-image-58.jpg,93.78
crm-bottom-20-crop-aug-image-59.jpg,93.78
crm-bottom-20-crop-aug-image-60.jpg,93.55
crm-bottom-20-crop-aug-image-61.jpg,93.93
crm-bottom-20-crop-aug-image-62.jpg,93.91
crm-bottom-20-crop-aug-image-63.jpg,93.59
crm-bottom-20-crop-aug-image-1.jpg,93.97
crm-bottom-20-crop-aug-image-2.jpg,93.83
crm-bottom-20-crop-aug-image-3.jpg,93.83
crm-bottom-20-crop-aug-image-4.jpg,93.81
crm-bottom-20-crop-aug-image-5.jpg,93.82
crm-bottom-20-crop-aug-image-6.jpg,93.81
crm-bottom-20-crop-aug-image-7.jpg,94.02
crm-bottom-20-crop-aug-image-8.jpg,93.7
crm-bottom-20-crop-aug-image-9.jpg,93.69
crm-bottom-20-crop-aug-image-10.jpg,94.03
crm-bottom-20-crop-aug-image-11.jpg,93.99
crm-bottom-20-crop-aug-image-12.jpg,93.88
crm-bottom-20-crop-aug-image-13.jpg,93.8
crm-bottom-20-crop-aug-image-14.jpg,93.68
crm-bottom-20-crop-aug-image-15.jpg,93.88
crm-bottom-20-crop-aug-image-16.jpg,93.79
crm-bottom-20-crop-aug-image-17.jpg,93.57
crm-bottom-20-crop-aug-image-18.jpg,94.07
crm-bottom-20-crop-aug-image-19.jpg,94.15
crm-bottom-20-crop-aug-image-20.jpg,93.54
crm-bottom-20-crop-aug-image-21.jpg,93.78
crm-bottom-20-crop-aug-image-22.jpg,93.74
crm-bottom-20-crop-aug-image-23.jpg,93.86
crm-bottom-20-crop-aug-image-24.jpg,93.7
crm-bottom-20-crop-aug-image-25.jpg,93.85
crm-bottom-20-crop-aug-image-26.jpg,93.85
crm-bottom-20-crop-aug-image-27.jpg,93.87
crm-bottom-20-crop-aug-image-28.jpg,93.88
crm-bottom-20-crop-aug-image-29.jpg,93.84
crm-bottom-20-crop-aug-image-30.jpg,93.86
crm-bottom-20-crop-aug-image-31.jpg,93.88
crm-bottom-20-crop-aug-image-32.jpg,93.58
crm-bottom-20-crop-aug-image-33.jpg,93.66
crm-bottom-20-crop-aug-image-34.jpg,93.84
crm-bottom-20-crop-aug-image-35.jpg,93.44
crm-bottom-20-crop-aug-image-36.jpg,93.93
crm-bottom-20-crop-aug-image-37.jpg,93.77
crm-bottom-20-crop-aug-image-38.jpg,93.67
crm-bottom-20-crop-aug-image-39.jpg,93.8
crm-bottom-20-crop-aug-image-40.jpg,93.85
crm-bottom-20-crop-aug-image-41.jpg,93.62
crm-bottom-20-crop-aug-image-42.jpg,93.71
crm-bottom-20-crop-aug-image-43.jpg,93.69
crm-bottom-20-crop-aug-image-44.jpg,93.81
crm-bottom-20-crop-aug-image-45.jpg,93.7
crm-bottom-20-crop-aug-image-46.jpg,93.74
crm-bottom-20-crop-aug-image-47.jpg,93.7
crm-bottom-20-crop-aug-image-48.jpg,93.78
crm-bottom-20-crop-aug-image-49.jpg,93.66
crm-bottom-20-crop-aug-image-50.jpg,93.62
crm-bottom-20-crop-aug-image-51.jpg,93.76
crm-bottom-20-crop-aug-image-52.jpg,93.89
crm-bottom-20-crop-aug-image-53.jpg,93.78
crm-bottom-20-crop-aug-image-54.jpg,93.87
crm-bottom-20-crop-aug-image-55.jpg,93.72
crm-bottom-20-crop-aug-image-56.jpg,93.82
crm-bottom-20-crop-aug-image-57.jpg,93.78
crm-bottom-20-crop-aug-image-58.jpg,93.73
crm-bottom-20-crop-aug-image-59.jpg,93.91
crm-bottom-20-crop-aug-image-60.jpg,93.66
crm-bottom-20-crop-aug-image-61.jpg,93.69
crm-bottom-20-crop-aug-image-62.jpg,93.62
crm-bottom-20-crop-aug-image-63.jpg,93.7
crm-top-5-crop-aug-image-1.jpg,1.15
crm-top-5-crop-aug-image-2.jpg,1.14
crm-top-5-crop-aug-image-3.jpg,1.14
crm-top-5-crop-aug-image-4.jpg,1.14
crm-top-5-crop-aug-image-5.jpg,1.14
crm-top-5-crop-aug-image-6.jpg,1.15
crm-top-5-crop-aug-image-7.jpg,1.15
crm-top-5-crop-aug-image-8.jpg,1.14
crm-top-5-crop-aug-image-9.jpg,1.15
crm-top-5-crop-aug-image-10.jpg,1.14
crm-top-5-crop-aug-image-11.jpg,1.15
crm-top-5-crop-aug-image-12.jpg,1.14
crm-top-5-crop-aug-image-13.jpg,1.13
crm-top-5-crop-aug-image-14.jpg,1.12
crm-top-5-crop-aug-image-15.jpg,1.14
crm-top-5-crop-aug-image-16.jpg,1.14
crm-top-5-crop-aug-image-17.jpg,1.14
crm-top-5-crop-aug-image-18.jpg,1.15
crm-top-5-crop-aug-image-19.jpg,1.14
crm-top-5-crop-aug-image-20.jpg,1.14
crm-top-5-crop-aug-image-21.jpg,1.13
crm-top-5-crop-aug-image-22.jpg,1.14
crm-top-5-crop-aug-image-23.jpg,1.15
crm-top-5-crop-aug-image-24.jpg,1.14
crm-top-5-crop-aug-image-25.jpg,1.14
crm-top-5-crop-aug-image-26.jpg,1.14
crm-top-5-crop-aug-image-27.jpg,1.14
crm-top-5-crop-aug-image-28.jpg,1.14
crm-top-5-crop-aug-image-29.jpg,1.14
crm-top-5-crop-aug-image-30.jpg,1.14
crm-top-5-crop-aug-image-31.jpg,1.13
crm-top-5-crop-aug-image-32.jpg,1.14
